pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
HD 31253 b,HD 31253,b,1,1,Radial Velocity,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,73.6822877,12.3520103,-19.04397,187.3925,-10.1748,73.80873,466.0,14.1,1.26,197.0546,0.62,Msini,0.386,F8,6130.0,1.75,1.7,0.517,3.0,4.18,0.25572,,3.8,58.1438,Gas Giant
HD 32518 b,HD 32518,b,1,1,Radial Velocity,2009,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,77.4037569,69.6391355,17.12156,142.12315,46.4763,83.67037,157.35,13.2,1.18,905.49313,2.849,Msini,2.16,K1 III,4580.0,10.22,1.13,1.666,5.83,2.1,,,1.2,122.115,Gas Giant
HD 32963 b,HD 32963,b,1,1,Radial Velocity,2015,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,76.9820146,26.3276805,-8.39006,177.53178,3.41418,78.32754,2372.0,13.4,1.19,657.9048,2.07,Mass,1.5,G5 IV,5727.0,1.11,0.94,0.064,4.99,4.41,1.12694,,1.2,38.0786,Gas Giant
HD 330075 b,HD 330075,b,1,1,Radial Velocity,2004,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,237.4054997,-49.9639199,3.37645,329.80573,-29.13587,246.62664,3.38773,14.3,1.27,152.5584,0.48,Msini,0.287,K1,5000.0,0.84,0.47,-0.33,6.2,4.26,2.01681,,0.7,45.2989,Gas Giant
HD 331093 b,HD 331093,b,1,1,Radial Velocity,2021,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,295.6200054,31.7395451,4.16881,66.66394,51.96906,306.64729,621.62,13.6,1.21,476.74261,1.5,Msini,1.04,K0,5544.0,1.11,1.03,0.006,,4.2,0.98643,,2.5,50.1928,Gas Giant
HD 33142 b,HD 33142,b,1,3,Radial Velocity,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,76.8980559,-13.9863374,-29.22647,214.33741,-36.70415,74.07608,330.0,13.7,1.22,400.46379,1.26,Msini,0.856,K0 III,5025.4,4.17,1.52,1.0,2.72,3.38,,,2.0,121.375,Gas Giant
HD 33142 c,HD 33142,c,1,3,Radial Velocity,2018,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,76.8980559,-13.9863374,-29.22647,214.33741,-36.70415,74.07608,810.2,13.9,1.24,282.86728,0.89,Msini,0.579,K0 III,5025.4,4.17,1.52,1.0,2.72,3.38,,,2.0,121.375,Gas Giant
HD 33142 d,HD 33142,d,1,3,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,76.8980559,-13.9863374,-29.22647,214.33741,-36.70415,74.07608,89.9,9.32,0.832,63.56568,0.2,Msini,0.431,K0 III,5025.4,4.17,1.52,1.0,2.72,3.38,,,2.0,121.375,Gas Giant
HD 33283 b,HD 33283,b,2,1,Radial Velocity,2006,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,77.0044889,-26.7976689,-33.50524,228.49712,-49.42915,72.02379,18.1991,12.5,1.12,104.56607,0.329,Msini,0.294,G3/G5 V,5935.0,1.97,1.38,0.64,3.63,4.12,0.2145,,3.2,89.8623,Gas Giant
HD 33564 b,HD 33564,b,1,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,1.93 m Telescope,ELODIE Spectrograph,80.6378979,79.2318488,22.64801,133.73361,55.89359,86.89289,388.0,12.5,1.12,2892.1,9.1,Msini,8.14,F6 V,6250.0,1.44,1.25,0.535,3.0,4.0,0.57173,,12.0,20.9531,Gas Giant
HD 33844 b,HD 33844,b,1,2,Radial Velocity,2015,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,78.1505649,-14.9509775,-28.49413,215.89677,-37.79406,75.45613,551.40002,13.4,1.19,638.8383,2.01,Msini,1.46,K0 III,4861.0,5.39,1.84,1.183,1.88,3.24,,,1.0,105.779,Gas Giant
HD 33844 c,HD 33844,c,1,2,Radial Velocity,2015,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,78.1505649,-14.9509775,-28.49413,215.89677,-37.79406,75.45613,916.0,13.5,1.2,556.2025,1.75,Msini,1.24,K0 III,4861.0,5.29,1.78,1.149,1.88,3.24,,,1.0,105.779,Gas Giant
HD 34445 b,HD 34445,b,1,6,Radial Velocity,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,79.4207483,7.3527156,-17.02221,195.0388,-15.68709,79.09797,1049.0,13.9,1.24,260.6206,0.82,Msini,0.533,G0 V,5879.0,1.38,1.14,0.303,8.5,4.21,0.4672,22.0,2.7,46.0907,Gas Giant
HD 34445 c,HD 34445,c,1,6,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,79.4207483,7.3527156,-17.02221,195.0388,-15.68709,79.09797,214.67,8.42,0.752,53.5,0.168,Msini,0.492,G0 V,5836.0,1.38,1.07,0.303,8.5,4.21,0.4672,22.0,2.7,46.0907,Gas Giant
HD 34445 g,HD 34445,g,1,6,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,79.4207483,7.3527156,-17.02221,195.0388,-15.68709,79.09797,5700.0,13.6,1.21,120.6,0.38,Msini,0.263,G0 V,5836.0,1.38,1.07,0.303,8.5,4.21,0.4672,22.0,2.7,46.0907,Gas Giant
HD 35759 b,HD 35759,b,1,1,Radial Velocity,2016,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,82.8886636,64.3183753,16.21302,148.03067,40.97966,85.92482,82.467,13.0,1.16,1195.0408,3.76,Msini,2.99,G0,6060.0,1.76,1.15,0.537,,4.24,0.31131,,3.5,71.2423,Gas Giant
HD 360 b,HD 360,b,1,1,Radial Velocity,2021,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,HIDES Echelle Spectrograph,2.072903,-8.8242618,-69.04549,91.79265,-8.91468,358.36271,273.1,14.0,1.25,238.37131,0.75,Msini,0.477,G8 III,4770.0,10.86,1.69,1.742,,2.59,,,1.86,111.542,Gas Giant
HD 3651 b,HD 3651,b,1,1,Radial Velocity,2003,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,9.8387218,21.2488844,-41.53458,119.16987,15.61455,17.54187,62.25,10.1,0.899,72.46524,0.228,Msini,0.386,K0 V,5221.0,0.87,0.8,-0.274,3.0,4.45,1.90532,48.0,1.1,11.1336,Gas Giant
HD 37124 b,HD 37124,b,1,3,Radial Velocity,2002,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,84.2599947,20.7289784,-5.97486,185.96381,-2.60331,84.62714,154.378,14.0,1.25,214.53525,0.675,Msini,0.43,G4 V,5698.64,0.95,0.85,-0.112,4.0,4.39,1.71312,,1.2,31.6634,Gas Giant
HD 37124 c,HD 37124,c,1,3,Radial Velocity,2002,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,84.2599947,20.7289784,-5.97486,185.96381,-2.60331,84.62714,885.5,14.1,1.25,207.22516,0.652,Msini,0.406,G4 V,5698.64,0.95,0.85,-0.112,4.0,4.39,1.71312,,1.2,31.6634,Gas Giant
HD 37124 d,HD 37124,d,1,3,Radial Velocity,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,84.2599947,20.7289784,-5.97486,185.96381,-2.60331,84.62714,1862.0,14.0,1.25,221.20968,0.696,Msini,0.443,G4 V,5698.64,0.95,0.85,-0.112,4.0,4.39,1.71312,,1.2,31.6634,Gas Giant
HD 37605 b,HD 37605,b,1,2,Radial Velocity,2004,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,85.0074276,6.0595116,-12.89566,199.1055,-17.28969,84.79982,55.01292,13.2,1.18,854.9627,2.69,Msini,2.04,K0,5329.0,0.91,0.94,-0.22,5.65,4.51,1.36793,,1.0,46.7864,Gas Giant
HD 37605 c,HD 37605,c,1,2,Radial Velocity,2012,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,85.0074276,6.0595116,-12.89566,199.1055,-17.28969,84.79982,2720.0,13.1,1.17,1013.8777,3.19,Msini,2.48,K0,5329.0,0.91,0.94,-0.22,5.65,4.51,1.36793,,1.0,46.7864,Gas Giant
HD 3765 b,HD 3765,b,1,1,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,10.2072994,40.1842918,-22.64223,120.73677,32.55787,26.86519,1211.0,8.56,0.764,54.98431,0.173,Msini,0.482,K2V,5049.8,0.83,0.85,-0.416,2.0,4.53,2.33565,,0.0,17.926,Gas Giant
HD 38283 b,HD 38283,b,1,1,Radial Velocity,2010,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,84.2605324,-73.6998131,-31.15296,284.8222,-82.60736,282.6001,363.20001,14.0,1.25,127.132,0.4,Msini,0.255,F9.5 V,5981.0,1.49,1.37,0.411,6.2,4.23,0.46608,,3.0,38.0615,Gas Giant
HD 38529 b,HD 38529,b,2,2,Radial Velocity,2000,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,86.6451363,1.1675866,-13.83753,204.31771,-22.2295,86.37231,14.3099,14.1,1.25,206.58846,0.65,Msini,0.405,G4 IV,5697.0,2.86,0.98,0.834,3.09,3.71,0.06063,,3.9,42.3538,Gas Giant
HD 38529 c,HD 38529,c,2,2,Radial Velocity,2000,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,86.6451363,1.1675866,-13.83753,204.31771,-22.2295,86.37231,2127.60566,12.5,1.11,3299.05886,10.38,Mass,9.28,G4 IV,5697.0,2.86,0.98,0.834,3.09,3.71,0.06063,,3.9,42.3538,Gas Giant
HD 38801 b,HD 38801,b,1,1,Radial Velocity,2009,Ground,Subaru Telescope,8.2 m Subaru Telescope,HDS Spectrograph,86.9963141,-8.3280256,-17.86346,213.26791,-31.73087,86.50512,685.25,12.5,1.11,3082.31534,9.698,Msini,8.67,K0,5338.0,2.03,1.21,0.659,6.072,3.88,,47.0,1.87,91.4349,Gas Giant
HD 39091 b,HD 39091,b,1,3,Radial Velocity,2001,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,84.2992798,-80.4646041,-29.77608,292.50808,-76.01862,273.90137,2088.75851,12.4,1.1,3917.23512,12.325,Mass,11.3,G0 V,5950.0,1.19,1.1,0.16,3.92,4.36,1.148,,3.34,18.2702,Gas Giant
HD 40956 b,HD 40956,b,1,1,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,91.6628015,63.453875,19.30989,150.61272,40.02019,90.97029,578.6,13.2,1.18,858.141,2.7,Msini,2.05,K0,4869.0,8.56,2.0,1.664,1.35,3.02,,,2.7,116.593,Gas Giant
HD 40979 b,HD 40979,b,3,1,Radial Velocity,2002,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,91.1253346,44.2597855,10.87165,168.49578,20.82387,90.86225,264.14999,12.9,1.15,1484.2661,4.67,Msini,3.8,F8 V,6165.0,1.21,1.45,0.291,3.56,4.43,0.86779,,7.4,34.0883,Gas Giant
HD 41004 A b,HD 41004 A,b,2,2,Radial Velocity,2004,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,89.9566041,-48.2394189,-28.19633,255.48818,-71.67869,89.90807,963.0,13.2,1.18,807.25,2.54,Msini,1.93,K1/K2 V,5310.0,0.85,0.95,-0.293,1.0,4.37,,,2.0,36.69117,Gas Giant
HD 41004 B b,HD 41004 B,b,2,2,Radial Velocity,2003,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,89.9565956,-48.2394114,-28.19634,255.48817,-71.67868,89.90806,1.3283,12.1,1.08,5838.29,18.37,Msini,18.1,M2 V,5036.0,1.04,0.4,-0.202,,4.33,1.04864,,,41.5504,Gas Giant
HD 4113 b,HD 4113,b,3,1,Radial Velocity,2007,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,10.8027515,-37.9831248,-79.00849,311.46398,-38.56551,351.96317,526.5239,13.5,1.2,541.26178,1.703,Msini,1.21,G5,5688.0,1.08,1.01,0.086,6.4,4.4,1.10439,,1.37,41.8727,Gas Giant
HD 42012 b,HD 42012,b,1,1,Radial Velocity,2017,Ground,Haute-Provence Observatory,1.93 m Telescope,Multiple Instruments,92.485473,34.1341722,7.07762,178.06148,10.71295,92.09359,857.5,13.5,1.21,508.528,1.6,Msini,1.14,K0,5405.0,0.82,0.83,-0.27,4.1,4.45,2.20144,,2.2,36.7984,Gas Giant
HD 4203 b,HD 4203,b,1,2,Radial Velocity,2001,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,11.1722288,20.4483925,-42.3953,120.79104,14.37803,18.38597,431.88,13.3,1.19,708.7609,2.23,Msini,1.66,G5,5596.0,1.42,1.25,0.293,8.52,4.23,0.41525,,1.23,81.3795,Gas Giant
HD 4203 c,HD 4203,c,1,2,Radial Velocity,2014,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,11.1722288,20.4483925,-42.3953,120.79104,14.37803,18.38597,6700.0,13.3,1.19,689.66,2.17,Msini,1.61,G5,5582.0,1.5,0.99,0.293,8.52,4.08,0.41525,,1.2,81.3795,Gas Giant
HD 4208 b,HD 4208,b,1,1,Radial Velocity,2001,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,11.1125532,-26.5150392,-88.32478,54.00797,-28.56768,358.73769,832.97,13.9,1.24,257.4423,0.81,Msini,0.527,G7 V Fe-1 CH-0.5,5717.0,0.85,0.88,-0.1,3.813,4.5,1.73372,25.0,0.0,34.1937,Gas Giant
HD 4313 b,HD 4313,b,1,1,Radial Velocity,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,11.4181301,7.8450492,-54.99882,120.44208,2.70659,13.56143,356.21,13.4,1.2,612.45841,1.927,Msini,1.4,G5,4943.0,5.14,1.63,1.149,2.0,3.24,,,1.91,136.308,Gas Giant
HD 43197 b,HD 43197,b,1,2,Radial Velocity,2010,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,93.3993231,-29.8971929,-20.73806,236.81489,-53.27829,94.92792,308.92072,14.2,1.26,175.75911,0.553,Msini,0.337,G8 V,5508.0,1.0,0.96,-0.137,,4.31,1.11963,,2.18,62.4112,Gas Giant
HD 43197 c,HD 43197,c,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,93.3993231,-29.8971929,-20.73806,236.81489,-53.27829,94.92792,9295.9735,12.6,1.12,2500.67391,7.868,Mass,6.87,G8 V,5508.0,1.0,0.96,-0.034,,4.37,1.11963,,2.18,62.4112,Gas Giant
HD 43691 b,HD 43691,b,3,1,Radial Velocity,2007,Ground,Haute-Provence Observatory,1.93 m Telescope,ELODIE Spectrograph,94.8946124,41.0920773,11.93271,172.64968,17.71854,93.87078,36.9987,13.2,1.18,810.4665,2.55,Msini,1.94,G0,6093.0,1.6,1.32,0.5,2.39,4.28,0.30873,,4.7,85.6009,Gas Giant
HD 44219 b,HD 44219,b,1,1,Radial Velocity,2010,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,95.0599971,-10.7250799,-11.74314,219.07812,-34.05896,96.00033,472.0,14.1,1.26,184.34048,0.58,Mass,0.361,G3 V,5752.0,1.32,1.2,0.26,8.4,4.21,0.50056,,2.2,52.9051,Gas Giant
HD 45350 b,HD 45350,b,1,1,Radial Velocity,2004,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,97.1902262,38.9627315,12.61321,175.38806,15.66814,95.80124,963.6,13.5,1.2,568.89,1.79,Msini,1.27,G5 V,5566.0,1.26,0.98,0.141,8.0,4.23,0.68347,,1.4,46.8733,Gas Giant
HD 45364 b,HD 45364,b,1,2,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,96.4105736,-31.4810037,-18.86685,239.35512,-54.70938,99.48273,225.79,9.03,0.805,60.16492,0.1893,Msini,0.449,K0 V,5466.0,0.89,0.82,-0.196,,4.38,1.83641,32.0,1.0,34.354,Gas Giant
HD 45364 c,HD 45364,c,1,2,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,96.4105736,-31.4810037,-18.86685,239.35512,-54.70938,99.48273,345.43,14.2,1.26,174.4878,0.549,Msini,0.335,K0 V,5466.0,0.89,0.82,-0.196,,4.38,1.83641,32.0,1.0,34.354,Gas Giant
HD 45652 b,HD 45652,b,1,1,Radial Velocity,2008,Ground,Haute-Provence Observatory,1.93 m Telescope,ELODIE Spectrograph,97.3058709,10.9336212,0.11002,200.68451,-12.31964,97.34253,44.073,14.3,1.28,137.62039,0.433,Msini,0.259,G8/K0,5294.0,0.94,0.92,-0.2,8.4,4.2,1.46107,,2.0,34.8541,Gas Giant
HD 457 b,HD 457,b,1,1,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,2.2492922,-39.7372401,-74.61855,335.19521,-36.76412,343.56554,20324.58153,11.9,1.07,8445.33643,26.572,Mass,27.5,,6114.04,1.28,1.15,0.316,,4.28,0.7696,,,55.0375,Gas Giant
HD 46375 b,HD 46375,b,2,1,Radial Velocity,2000,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,98.3030763,5.4625071,-1.54562,205.99222,-17.72694,98.68022,3.023573,10.0,0.894,71.8,0.226,Msini,0.395,K1 IV-V,5285.0,0.91,0.92,-0.245,9.0,4.53,1.64032,,0.86,29.5529,Gas Giant
HD 47186 c,HD 47186,c,1,2,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,99.0367212,-27.6234285,-15.30712,236.50396,-50.6656,102.68291,1353.6,13.0,1.16,111.42,0.35061,Msini,0.279,G6 V,5657.0,1.08,0.96,0.043,6.5,4.36,1.05709,,2.2,37.4574,Gas Giant
HD 4732 b,HD 4732,b,2,2,Radial Velocity,2012,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,12.3085089,-24.1369079,-86.96771,113.38302,-26.90792,1.01308,371.74,13.4,1.19,631.20722,1.986,Msini,1.44,K0 IV,4898.0,5.03,1.39,1.118,1.47,3.17,,,1.45,54.7841,Gas Giant
HD 4732 c,HD 4732,c,2,2,Radial Velocity,2012,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,12.3085089,-24.1369079,-86.96771,113.38302,-26.90792,1.01308,3184.2,13.1,1.17,1069.49259,3.365,Msini,2.61,K0 IV,4898.0,5.03,1.39,1.118,1.47,3.17,,,1.45,54.7841,Gas Giant
HD 47366 b,HD 47366,b,1,2,Radial Velocity,2016,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,HIDES Echelle Spectrograph,99.4200181,-12.9856593,-8.88729,223.03598,-36.05364,101.37341,360.08,13.4,1.19,661.71874,2.082,Msini,1.51,K1 III,4866.0,7.3,1.81,1.417,1.61,2.97,,86.0,4.3,84.3552,Gas Giant
HD 47366 c,HD 47366,c,1,2,Radial Velocity,2016,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,HIDES Echelle Spectrograph,99.4200181,-12.9856593,-8.88729,223.03598,-36.05364,101.37341,677.53,13.5,1.21,483.73484,1.522,Msini,1.08,K1 III,4866.0,7.3,1.81,1.417,1.61,2.97,,86.0,4.3,84.3552,Gas Giant
HD 47536 b,HD 47536,b,1,1,Radial Velocity,2002,Ground,La Silla Observatory,1.52 m ESO Telescope,FEROS Spectrograph,99.448958,-32.3394531,-16.77741,241.18153,-55.31691,104.10825,712.13,12.6,1.13,2330.0,7.32,Msini,6.4,K1 III,4380.0,23.47,2.1,2.248,10.15,2.13,,,1.93,122.536,Gas Giant
HD 4760 b,HD 4760,b,1,1,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,12.4161652,6.4071412,-56.46186,122.13453,0.99654,13.90994,434.0,12.3,1.1,4417.837,13.9,Msini,13.0,K2,4076.0,42.4,1.05,2.93,,1.62,,1531.0,1.4,537.873,Gas Giant
HD 48265 b,HD 48265,b,1,1,Radial Velocity,2008,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,MIKE Spectrograph,100.0073683,-48.5418284,-21.78048,257.52693,-71.25313,110.97645,778.51,13.5,1.21,484.69075,1.525,Msini,1.08,G5 IV/V,5733.0,1.9,1.31,0.584,4.201,3.97,0.16653,45.0,3.1,90.5446,Gas Giant
HD 4917 b,HD 4917,b,1,1,Radial Velocity,2018,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,12.7762624,-12.9276648,-75.7992,122.60131,-16.91762,6.52762,400.5,13.5,1.21,513.29545,1.615,Msini,1.15,K0 III/IV,4802.0,5.01,1.32,1.456,,2.97,,,,204.277,Gas Giant
HD 50499 b,HD 50499,b,1,2,Radial Velocity,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,103.008075,-33.915267,-14.62598,243.87782,-56.46555,109.76263,2447.1,13.5,1.2,519.96988,1.636,Msini,1.16,G1 V,6102.0,1.35,1.25,0.376,2.391,4.25,0.50998,25.0,4.313,46.2845,Gas Giant
HD 50499 c,HD 50499,c,1,2,Radial Velocity,2019,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,103.008075,-33.915267,-14.62598,243.87782,-56.46555,109.76263,8619.9,13.2,1.17,931.2419,2.93,Msini,2.22,G1 V,6099.0,1.42,1.31,0.376,2.4,4.42,0.50998,22.4,4.313,46.2845,Gas Giant
HD 50554 b,HD 50554,b,1,1,Radial Velocity,2002,Ground,Lick Observatory,0.6 m Coude Auxiliary Telescope,Hamilton Echelle Spectrograph,103.678273,24.2451409,11.46926,191.41044,1.39534,102.45134,1293.0,12.8,1.14,1859.29618,5.85,Mass,4.87,F8 V,5987.0,1.02,1.04,0.143,2.16,4.33,1.08476,,3.88,31.1664,Gas Giant
HD 52265 b,HD 52265,b,1,1,Radial Velocity,2000,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,105.0746449,-5.3668142,-0.48127,218.71677,-27.91872,107.04027,119.27,13.7,1.22,384.5743,1.21,Msini,0.822,G0V,6136.0,1.32,1.2,0.297,3.5,4.36,0.57144,,5.2,29.9803,Gas Giant
HD 5319 b,HD 5319,b,1,2,Radial Velocity,2007,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,13.7558096,0.7893425,-62.06908,124.8456,-4.69991,12.96622,637.1,13.5,1.21,494.54348,1.556,Msini,1.1,G5,4871.0,4.06,1.27,0.15,3.1,3.26,,,3.31,121.405,Gas Giant
HD 5319 c,HD 5319,c,1,2,Radial Velocity,2014,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,13.7558096,0.7893425,-62.06908,124.8456,-4.69991,12.96622,872.2,13.8,1.23,334.67499,1.053,Msini,0.7,G5,4871.0,4.06,1.27,0.15,3.1,3.26,,,3.31,121.405,Gas Giant
HD 55696 b,HD 55696,b,1,1,Radial Velocity,2018,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,108.0622029,-38.174639,-12.614,249.5859,-59.80904,118.98786,1827.0,12.9,1.16,1357.1273,4.27,Mass,3.47,G0 V,6012.0,1.52,1.29,0.43,2.64,4.15,0.3247,,7.0,77.9693,Gas Giant
HD 5583 b,HD 5583,b,1,1,Radial Velocity,2016,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,14.486946,34.9853306,-27.86735,124.44019,26.39309,27.68017,139.35,12.8,1.14,1837.0574,5.78,Msini,4.81,,4830.0,9.09,1.01,1.61,7.41,2.53,,,2.2,219.216,Gas Giant
HD 5608 b,HD 5608,b,2,1,Radial Velocity,2012,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,HIDES Echelle Spectrograph,14.5594349,33.9505774,-28.8999,124.54264,25.43237,27.24383,768.7,13.7,1.22,371.22358,1.168,Msini,0.793,K0 IV,4807.0,5.43,1.29,1.155,1.72,3.06,,,1.37,58.1105,Gas Giant
HD 564 b,HD 564,b,1,1,Radial Velocity,2014,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,2.4694459,-50.2678998,-65.53602,319.09478,-45.76931,336.27663,492.3,12.5,1.12,104.88,0.33,Msini,0.295,G2/G3 V,5902.0,1.01,0.96,0.019,5.5,4.53,1.87015,,2.0,51.1659,Gas Giant
HD 56957 b,HD 56957,b,1,1,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,109.3253986,-40.6560651,-12.7706,252.31433,-61.94774,122.26205,5859.08992,12.8,1.14,1880.90851,5.918,Mass,4.93,,5743.0,1.78,1.03,0.491,,3.95,0.25838,,,61.4925,Gas Giant
HD 5891 b,HD 5891,b,1,1,Radial Velocity,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,15.1383168,20.2923139,-42.52809,125.83275,12.75364,21.8302,177.11,12.6,1.13,2425.0429,7.63,Msini,6.66,G5,4673.0,10.64,1.93,1.595,1.5,2.67,,,4.95,283.502,Gas Giant
HD 59686 A b,HD 59686 A,b,2,1,Radial Velocity,2016,Ground,Lick Observatory,Coude Auxiliary Telescope,Hamilton Echelle Spectrograph,112.9518629,17.0857195,16.44195,201.80435,-4.62089,111.96023,299.36,12.7,1.13,2199.3836,6.92,Msini,5.9,K2 III,4658.0,13.2,1.9,1.822,1.73,2.49,,,1.03,89.2721,Gas Giant
HD 60292 b,HD 60292,b,1,1,Radial Velocity,2020,Ground,Bohyunsan Optical Astronomical Observatory,1.8 m Telescope,BOES Echelle Spectrograph,114.6201698,66.2350517,29.36828,149.84929,43.9444,103.48365,495.4,12.7,1.13,2065.895,6.5,Msini,5.54,K0 III,4348.0,27.0,1.7,2.394,1.8,1.9,,400.0,3.4,315.211,Gas Giant
HD 60532 b,HD 60532,b,1,2,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,113.5130656,-22.2958661,-1.18976,237.49768,-43.27986,120.46676,201.9,13.8,1.23,336.8998,1.06,Msini,0.704,F6 IV,6245.0,2.57,1.5,1.001,2.8,3.8,0.09257,,8.0,25.9716,Gas Giant
HD 60532 c,HD 60532,c,1,2,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,113.5130656,-22.2958661,-1.18976,237.49768,-43.27986,120.46676,600.1,13.3,1.18,797.7533,2.51,Msini,1.86,F6 IV,6245.0,2.57,1.5,1.001,2.8,3.8,0.09257,,8.0,25.9716,Gas Giant
HD 62364 b,HD 62364,b,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,113.9052658,-75.5442707,-23.51453,287.43448,-78.29782,240.07925,5138.0,12.1,1.08,5965.6392,18.77,Mass,18.5,F7 V,6255.0,1.4,1.16,0.433,3.901,4.14,0.56027,14.0,3.8,53.112,Gas Giant
